account name,campaign name,adset name,date,impressions,spend,purchase,link click,revenue,country,currency,target type,spend $,revenue $
ES_Account,Campaign 30,Adset 237,2021-10-04,520,3.71,1,5,52.68,ES,EUR,existing customers,4.293954,60.971832
ES_Account,Campaign 39,Adset 109,2021-10-04,13739,35.72,1,46,48.85,ES,EUR,interest,41.342327999999995,56.53899
ES_Account,Campaign 30,Adset 235,2021-10-05,981,9.59,1,9,108.6,ES,EUR,leads,11.099466,125.69363999999999
ES_Account,Campaign 114,Adset 76,2021-10-05,61740,213.19,5,104,334.73,ES,EUR,interest,246.746106,387.41650200000004
ES_Account,Campaign 114,Adset 77,2021-10-05,38121,126.13,6,55,429.64,ES,EUR,interest,145.98286199999998,497.265336
ES_Account,Campaign 71,Adset 207,2021-10-05,48137,173.56,3,61,183.39,ES,EUR,broad,200.878344,212.255586
ES_Account,Campaign 26,Adset 86,2021-10-05,131266,389.85,10,164,562.11,ES,EUR,broad,451.21239,650.586114
ES_Account,Campaign 39,Adset 102,2021-10-05,40902,182.8,3,126,128.47,ES,EUR,interest,211.57272,148.691178
ES_Account,Campaign 60,Adset 188,2021-10-05,23083,150.31,3,111,202.3,ES,EUR,interest,173.968794,234.14202
ES_Account,Campaign 64,Adset 197,2021-10-05,53486,241.77,7,121,328.16,ES,EUR,existing customers,279.824598,379.812384
ES_Account,Campaign 40,Adset 73,2021-10-05,27236,72.05,1,66,42.28,ES,EUR,existing customers,83.39067,48.934872
ES_Account,Campaign 71,Adset 209,2021-10-05,31961,65.29,2,89,109.13,ES,EUR,existing customers,75.566646,126.30706199999999
ES_Account,Campaign 44,Adset 124,2021-10-05,7622,27.16,2,47,89.86,ES,EUR,broad,31.434984,104.003964
ES_Account,Campaign 68,Adset 206,2021-10-05,3888,11.6,2,14,43.82,ES,EUR,broad,13.425839999999999,50.717268
ES_Account,Campaign 44,Adset 154,2021-10-05,1642,7.58,1,12,89.82,ES,EUR,broad,8.773092,103.95766799999998
ES_Account,Campaign 60,Adset 191,2021-10-05,49903,205.13,1,86,87.88,ES,EUR,interest,237.417462,101.712312
ES_Account,Campaign 44,Adset 135,2021-10-05,38869,143.55,5,63,247.82,ES,EUR,interest,166.14477000000002,286.826868
ES_Account,Campaign 44,Adset 136,2021-10-05,69939,224.91,6,109,280.75,ES,EUR,interest,260.310834,324.94005
ES_Account,Campaign 44,Adset 133,2021-10-05,33141,130.87,1,236,37.85,ES,EUR,interest,151.468938,43.80759
ES_Account,Campaign 47,Adset 156,2021-10-05,24049,194.91,4,35,240.49,ES,EUR,existing customers,225.588834,278.343126
ES_Account,Campaign 29,Adset 3,2021-10-05,977,59.28,1,12,21.91,ES,EUR,existing customers,68.610672,25.358634
ES_Account,Campaign 3,Adset 9,2021-10-05,31347,56.56,1,34,42.28,ES,EUR,broad,65.46254400000001,48.934872
ES_Account,Campaign 0,Adset 9,2021-10-05,8134,53.77,1,64,39.92,ES,EUR,broad,62.233398,46.203408
ES_Account,Campaign 64,Adset 200,2021-10-05,6410,53.22,1,49,39.92,ES,EUR,interest,61.596827999999995,46.203408
ES_Account,Campaign 30,Adset 0,2021-10-05,5140,60.43,1,31,29.95,ES,EUR,existing customers,69.941682,34.66413
ES_Account,Campaign 65,Adset 200,2021-10-05,9379,51.94,2,28,174.97,ES,EUR,interest,60.115356,202.510278
ES_Account,Campaign 30,Adset 236,2021-10-06,1060,11.1,1,17,39.96,ES,EUR,existing customers,12.84714,46.249704
ES_Account,Campaign 39,Adset 102,2021-10-06,27,0.23,3,1,170.71,ES,EUR,interest,0.266202,197.579754
ES_Account,Campaign 29,Adset 3,2021-10-06,712,60.44,1,18,100.24,ES,EUR,existing customers,69.953256,116.017776
ES_Account,Campaign 30,Adset 0,2021-10-06,5479,60.11,1,31,95.04,ES,EUR,existing customers,69.571314,109.999296
ES_Account,Campaign 29,Adset 3,2021-10-07,725,63.09,3,14,194.37,ES,EUR,existing customers,73.02036600000001,224.963838
ES_Account,Campaign 29,Adset 3,2021-10-08,547,61.56,1,10,127.84,ES,EUR,existing customers,71.249544,147.962016
ES_Account,Campaign 30,Adset 0,2021-10-08,1748,18.86,1,12,43.71,ES,EUR,existing customers,21.828564,50.589954
ES_Account,Campaign 30,Adset 236,2021-10-09,970,10.73,1,7,132.06,ES,EUR,existing customers,12.418902000000001,152.846244
ES_Account,Campaign 30,Adset 238,2021-10-09,814,7.87,1,6,29.95,ES,EUR,existing customers,9.108738,34.66413
ES_Account,Campaign 29,Adset 3,2021-10-10,542,68.06,1,10,39.95,ES,EUR,existing customers,78.772644,46.238130000000005
ES_Account,Campaign 29,Adset 3,2021-10-11,652,71.2,1,9,67.09,ES,EUR,existing customers,82.40688,77.649966
ES_Account,Campaign 29,Adset 3,2021-10-12,667,68.75,1,3,20.16,ES,EUR,existing customers,79.57124999999999,23.333184
ES_Account,Campaign 29,Adset 3,2021-10-19,672,78.03,1,10,39.92,ES,EUR,existing customers,90.311922,46.203408
ES_Account,Campaign 29,Adset 3,2021-10-20,658,81.29,1,12,83.52,ES,EUR,existing customers,94.085046,96.66604799999999
ES_Account,Campaign 29,Adset 3,2021-10-21,849,107.76,4,20,310.27,ES,EUR,existing customers,124.721424,359.106498
ES_Account,Campaign 29,Adset 3,2021-10-22,777,81.24,2,11,114.28,ES,EUR,existing customers,94.027176,132.267672
ES_Account,Campaign 29,Adset 3,2021-11-03,699,54.3,1,23,29.95,ES,EUR,existing customers,62.846819999999994,34.66413
ES_Account,Campaign 29,Adset 3,2021-11-05,1524,171.67,8,38,605.82,ES,EUR,existing customers,198.690858,701.1760680000001
ES_Account,Campaign 29,Adset 3,2021-11-06,1714,187.02,1,35,29.95,ES,EUR,existing customers,216.456948,34.66413
ES_Account,Campaign 29,Adset 3,2021-11-07,2108,173.61,2,47,133.74,ES,EUR,existing customers,200.936214,154.79067600000002
ES_Account,Campaign 29,Adset 3,2021-11-08,2526,168.19,3,39,183.32,ES,EUR,existing customers,194.663106,212.174568
ES_Account,Campaign 29,Adset 3,2021-11-09,2191,159.7,5,39,207.5,ES,EUR,existing customers,184.83677999999998,240.16049999999998
ES_Account,Campaign 29,Adset 3,2021-11-10,2216,166.38,4,42,212.85,ES,EUR,existing customers,192.568212,246.35259
ES_Account,Campaign 29,Adset 3,2021-11-11,2097,180.62,5,57,203.48,ES,EUR,existing customers,209.049588,235.50775199999998
ES_Account,Campaign 29,Adset 3,2021-11-12,2344,181.19,5,41,258.7,ES,EUR,existing customers,209.709306,299.41938
ES_Account,Campaign 29,Adset 3,2021-11-13,2186,171.19,4,45,153.94,ES,EUR,existing customers,198.13530599999999,178.170156
ES_Account,Campaign 29,Adset 3,2021-11-14,2306,169.77,10,68,429.99,ES,EUR,existing customers,196.49179800000002,497.670426
ES_Account,Campaign 29,Adset 3,2021-11-15,2578,166.34,3,47,143.36,ES,EUR,existing customers,192.521916,165.924864
ES_Account,Campaign 29,Adset 3,2021-11-16,2261,180.56,3,41,105.06,ES,EUR,existing customers,208.980144,121.596444
ES_Account,Campaign 29,Adset 3,2021-11-17,1985,131.99,2,39,63.19,ES,EUR,existing customers,152.765226,73.136106
ES_Account,Campaign 29,Adset 3,2021-11-18,994,49.88,1,30,83.52,ES,EUR,existing customers,57.731112,96.66604799999999
ES_Account,Campaign 63,Adset 203,2021-10-05,7822,43.48,4,24,199.58,ES,EUR,interest,50.323752,230.99389200000002
ES_Account,Campaign 35,Adset 114,2021-10-05,8860,43.21,1,24,43.92,ES,EUR,interest,50.011254,50.833008
ES_Account,Campaign 35,Adset 113,2021-10-05,9448,43.14,2,34,102.31,ES,EUR,interest,49.930236,118.413594
ES_Account,Campaign 35,Adset 111,2021-10-05,8753,43.19,1,27,50.96,ES,EUR,interest,49.988105999999995,58.981104
ES_Account,Campaign 43,Adset 144,2021-10-05,15074,43.03,1,18,168.27,ES,EUR,interest,49.802922,194.755698
ES_Account,Campaign 43,Adset 134,2021-10-05,11837,42.99,2,22,73.58,ES,EUR,interest,49.756626000000004,85.161492
ES_Account,Campaign 43,Adset 152,2021-10-05,11791,42.99,1,25,42.28,ES,EUR,lookalike,49.756626000000004,48.934872
ES_Account,Campaign 43,Adset 133,2021-10-05,13299,42.99,1,20,44.9,ES,EUR,interest,49.756626000000004,51.967259999999996
ES_Account,Campaign 43,Adset 139,2021-10-05,14313,43.03,2,27,78.97,ES,EUR,interest,49.802922,91.399878
ES_Account,Campaign 43,Adset 131,2021-10-05,11572,42.92,1,22,44.68,ES,EUR,interest,49.675608000000004,51.712632
ES_Account,Campaign 57,Adset 188,2021-10-06,6670,49.72,1,20,47.96,ES,EUR,interest,57.545927999999996,55.508904
ES_Account,Campaign 57,Adset 184,2021-10-06,10683,59.61,1,33,63.92,ES,EUR,existing customers,68.992614,73.981008
ES_Account,Campaign 57,Adset 182,2021-10-06,9007,65.81,3,44,215.68,ES,EUR,broad,76.168494,249.628032
ES_Account,Campaign 57,Adset 191,2021-10-06,5416,48.77,1,30,47.96,ES,EUR,interest,56.446398,55.508904
ES_Account,Campaign 63,Adset 195,2021-10-06,10869,48.37,2,22,170.61,ES,EUR,broad,55.983438,197.46401400000002
ES_Account,Campaign 63,Adset 203,2021-10-06,10065,55.91,2,39,89.82,ES,EUR,interest,64.710234,103.95766799999998
ES_Account,Campaign 63,Adset 204,2021-10-06,10110,48.37,2,29,120.34,ES,EUR,interest,55.983438,139.281516
ES_Account,Campaign 69,Adset 207,2021-10-06,41067,146.72,3,70,311.4,ES,EUR,broad,169.813728,360.41436
ES_Account,Campaign 35,Adset 120,2021-10-06,9128,48.62,1,40,47.88,ES,EUR,interest,56.272788,55.416312000000005
ES_Account,Campaign 35,Adset 113,2021-10-06,9755,48.85,4,38,202.25,ES,EUR,interest,56.53899,234.08415
ES_Account,Campaign 35,Adset 111,2021-10-06,8747,48.52,2,30,153.45,ES,EUR,interest,56.157048,177.60303
ES_Account,Campaign 43,Adset 152,2021-10-06,9204,49.23,4,32,552.71,ES,EUR,lookalike,56.978801999999995,639.706554
ES_Account,Campaign 43,Adset 133,2021-10-06,13244,48.71,2,32,95.76,ES,EUR,interest,56.376954,110.83262400000001
ES_Account,Campaign 43,Adset 137,2021-10-06,14360,48.82,3,33,121.46,ES,EUR,interest,56.504267999999996,140.577804
ES_Account,Campaign 43,Adset 140,2021-10-06,11234,48.76,3,23,219.38,ES,EUR,interest,56.434824,253.91041199999998
ES_Account,Campaign 43,Adset 139,2021-10-06,12612,48.87,1,37,36.87,ES,EUR,interest,56.562138,42.673337999999994
ES_Account,Campaign 24,Adset 86,2021-10-06,9028,48.63,1,30,64.23,ES,EUR,broad,56.284362,74.339802
ES_Account,Campaign 57,Adset 188,2021-10-07,6654,48.02,4,39,332.92,ES,EUR,interest,55.578348000000005,385.321608
ES_Account,Campaign 57,Adset 184,2021-10-07,3489,30.33,1,19,43.12,ES,EUR,existing customers,35.103941999999996,49.907087999999995
ES_Account,Campaign 57,Adset 182,2021-10-07,16730,103.25,5,57,387.52,ES,EUR,broad,119.50155,448.515648
ES_Account,Campaign 57,Adset 191,2021-10-07,5221,47.89,1,23,100.64,ES,EUR,interest,55.427886,116.480736
ES_Account,Campaign 63,Adset 203,2021-10-07,3276,21.6,1,15,50.21,ES,EUR,interest,24.999840000000003,58.113054
ES_Account,Campaign 69,Adset 207,2021-10-07,50024,187.31,4,101,287.38,ES,EUR,broad,216.792594,332.613612
ES_Account,Campaign 35,Adset 114,2021-10-07,8912,47.39,5,34,289.75,ES,EUR,interest,54.849186,335.35665
ES_Account,Campaign 35,Adset 120,2021-10-07,9419,47.51,4,41,167.33,ES,EUR,interest,54.988074,193.667742
ES_Account,Campaign 35,Adset 113,2021-10-07,10503,51.15,1,36,42.28,ES,EUR,interest,59.20101,48.934872
ES_Account,Campaign 35,Adset 111,2021-10-07,10400,51.16,2,27,99.81,ES,EUR,interest,59.21258399999999,115.520094
ES_Account,Campaign 43,Adset 144,2021-10-07,4887,21.45,1,10,38.85,ES,EUR,interest,24.82623,44.96499
ES_Account,Campaign 35,Adset 100,2021-10-07,10503,49.11,4,47,253.89,ES,EUR,broad,56.839914,293.852286
ES_Account,Campaign 43,Adset 134,2021-10-07,12029,45.78,1,18,102.3,ES,EUR,interest,52.985772,118.40202
ES_Account,Campaign 43,Adset 152,2021-10-07,10295,51.65,1,29,50.99,ES,EUR,lookalike,59.779709999999994,59.015826000000004
ES_Account,Campaign 43,Adset 137,2021-10-07,14941,47.01,1,28,24.9,ES,EUR,interest,54.409374,28.819259999999996
ES_Account,Campaign 43,Adset 140,2021-10-07,14088,47.09,1,31,40.72,ES,EUR,interest,54.501966,47.129328
ES_Account,Campaign 43,Adset 139,2021-10-07,11077,47.54,1,27,31.27,ES,EUR,interest,55.022796,36.191898
ES_Account,Campaign 43,Adset 131,2021-10-07,13172,47.46,2,30,167.0,ES,EUR,interest,54.930204,193.2858
ES_Account,Campaign 43,Adset 143,2021-10-07,11325,47.15,2,30,68.79,ES,EUR,interest,54.57141,79.617546
ES_Account,Campaign 57,Adset 188,2021-10-08,7373,49.81,1,31,100.64,ES,EUR,interest,57.650094,116.480736
ES_Account,Campaign 57,Adset 182,2021-10-08,19029,107.95,6,61,235.25,ES,EUR,broad,124.94133000000001,272.27835
ES_Account,Campaign 57,Adset 191,2021-10-08,5825,46.42,2,23,158.29,ES,EUR,interest,53.726508,183.20484599999997
ES_Account,Campaign 63,Adset 195,2021-10-08,13246,54.54,1,54,32.91,ES,EUR,broad,63.124596,38.090033999999996
ES_Account,Campaign 69,Adset 207,2021-10-08,56578,201.18,9,119,532.47,ES,EUR,broad,232.845732,616.280778
ES_Account,Campaign 35,Adset 114,2021-10-08,9719,49.86,3,34,162.71,ES,EUR,interest,57.707964,188.32055400000002
ES_Account,Campaign 35,Adset 120,2021-10-08,11257,50.04,2,40,84.56,ES,EUR,interest,57.916295999999996,97.869744
ES_Account,Campaign 35,Adset 111,2021-10-08,9905,56.0,3,38,277.55,ES,EUR,interest,64.8144,321.23637
ES_Account,Campaign 35,Adset 100,2021-10-08,12052,49.74,1,39,59.95,ES,EUR,broad,57.569076,69.38613000000001
ES_Account,Campaign 43,Adset 134,2021-10-08,10772,45.1,1,10,39.9,ES,EUR,interest,52.19874,46.18026
ES_Account,Campaign 43,Adset 152,2021-10-08,11960,55.22,1,31,39.28,ES,EUR,lookalike,63.911628,45.462672
ES_Account,Campaign 43,Adset 137,2021-10-08,15533,47.33,4,35,266.78,ES,EUR,interest,54.779742,308.771172
ES_Account,Campaign 43,Adset 131,2021-10-08,15771,49.83,1,29,36.91,ES,EUR,interest,57.673241999999995,42.71963399999999
ES_Account,Campaign 43,Adset 143,2021-10-08,11508,46.87,3,23,207.55,ES,EUR,interest,54.247338,240.21837000000002
ES_Account,Campaign 43,Adset 150,2021-10-08,9397,34.45,1,24,87.59,ES,EUR,interest,39.87243,101.376666
ES_Account,Campaign 24,Adset 86,2021-10-08,17330,46.59,2,26,109.68,ES,EUR,broad,53.923266000000005,126.94363200000001
ES_Account,Campaign 48,Adset 213,2021-10-08,28295,80.9,2,217,143.16,ES,EUR,broad,93.63366,165.69338399999998
ES_Account,Campaign 57,Adset 188,2021-10-09,8267,56.83,2,38,95.92,ES,EUR,interest,65.775042,111.017808
ES_Account,Campaign 57,Adset 182,2021-10-09,13133,83.51,2,49,175.29,ES,EUR,broad,96.65447400000001,202.88064599999998
ES_Account,Campaign 57,Adset 191,2021-10-09,6719,49.54,2,37,95.92,ES,EUR,interest,57.337596,111.017808
ES_Account,Campaign 69,Adset 207,2021-10-09,37259,142.99,5,80,414.58,ES,EUR,broad,165.49662600000002,479.83489199999997
ES_Account,Campaign 35,Adset 114,2021-10-09,13777,57.05,4,35,208.57,ES,EUR,interest,66.02967,241.39891799999998
ES_Account,Campaign 35,Adset 120,2021-10-09,14132,57.22,2,60,75.19,ES,EUR,interest,66.226428,87.024906
ES_Account,Campaign 35,Adset 113,2021-10-09,14857,59.11,2,55,90.16,ES,EUR,interest,68.413914,104.35118399999999
ES_Account,Campaign 35,Adset 118,2021-10-09,6583,31.06,2,27,71.12,ES,EUR,interest,35.948844,82.314288
ES_Account,Campaign 35,Adset 100,2021-10-09,15335,57.06,1,54,112.52,ES,EUR,broad,66.041244,130.230648
ES_Account,Campaign 43,Adset 134,2021-10-09,15134,51.15,1,42,39.9,ES,EUR,interest,59.20101,46.18026
ES_Account,Campaign 43,Adset 152,2021-10-09,14271,56.82,2,46,255.39,ES,EUR,lookalike,65.763468,295.58838599999996
ES_Account,Campaign 43,Adset 133,2021-10-09,22540,51.86,1,34,58.24,ES,EUR,interest,60.022763999999995,67.406976
ES_Account,Campaign 43,Adset 137,2021-10-09,16416,50.53,2,35,101.98,ES,EUR,interest,58.483422,118.03165200000001
ES_Account,Campaign 43,Adset 140,2021-10-09,22371,51.21,2,43,109.57,ES,EUR,interest,59.270454,126.816318
ES_Account,Campaign 43,Adset 139,2021-10-09,15240,51.0,1,50,44.68,ES,EUR,interest,59.0274,51.712632
ES_Account,Campaign 43,Adset 143,2021-10-09,14413,51.87,2,33,109.57,ES,EUR,interest,60.034338,126.816318
ES_Account,Campaign 43,Adset 126,2021-10-09,226,0.77,1,2,86.26,ES,EUR,broad,0.891198,99.83732400000001
ES_Account,Campaign 43,Adset 150,2021-10-09,14105,40.05,3,35,141.51,ES,EUR,interest,46.35386999999999,163.783674
ES_Account,Campaign 24,Adset 86,2021-10-09,20592,52.14,2,27,87.8,ES,EUR,broad,60.346836,101.61972
ES_Account,Campaign 48,Adset 213,2021-10-09,42912,94.05,3,251,130.7,ES,EUR,broad,108.85347,151.27218
ES_Account,Campaign 48,Adset 155,2021-10-09,9285,49.81,1,44,39.95,ES,EUR,existing customers,57.650094,46.238130000000005
ES_Account,Campaign 57,Adset 188,2021-10-10,13043,80.22,2,67,84.83,ES,EUR,interest,92.846628,98.182242
ES_Account,Campaign 57,Adset 184,2021-10-10,19001,109.12,2,67,115.88,ES,EUR,existing customers,126.295488,134.119512
ES_Account,Campaign 57,Adset 182,2021-10-10,19751,113.16,6,81,496.17,ES,EUR,broad,130.971384,574.267158
ES_Account,Campaign 57,Adset 191,2021-10-10,9320,69.82,5,46,453.42,ES,EUR,interest,80.80966799999999,524.788308
ES_Account,Campaign 63,Adset 198,2021-10-10,3002,10.47,1,13,39.92,ES,EUR,existing customers,12.117978,46.203408
ES_Account,Campaign 69,Adset 207,2021-10-10,66732,159.84,3,90,138.2,ES,EUR,broad,184.998816,159.95268
ES_Account,Campaign 35,Adset 114,2021-10-10,23134,94.38,1,77,47.88,ES,EUR,interest,109.235412,55.416312000000005
ES_Account,Campaign 35,Adset 113,2021-10-10,16845,56.15,1,54,20.91,ES,EUR,interest,64.98801,24.201234
ES_Account,Campaign 35,Adset 111,2021-10-10,16566,68.55,1,60,50.21,ES,EUR,interest,79.33977,58.113054
ES_Account,Campaign 35,Adset 100,2021-10-10,21493,70.69,4,71,181.8,ES,EUR,broad,81.816606,210.41532
ES_Account,Campaign 43,Adset 134,2021-10-10,14423,49.24,1,24,42.28,ES,EUR,interest,56.990376000000005,48.934872
ES_Account,Campaign 43,Adset 152,2021-10-10,21548,97.7,1,63,21.91,ES,EUR,lookalike,113.07798,25.358634
ES_Account,Campaign 43,Adset 133,2021-10-10,24032,49.65,1,44,58.28,ES,EUR,interest,57.464909999999996,67.453272
ES_Account,Campaign 43,Adset 137,2021-10-10,30892,100.97,5,74,248.65,ES,EUR,interest,116.862678,287.78751
ES_Account,Campaign 43,Adset 140,2021-10-10,23952,67.05,4,68,211.55,ES,EUR,interest,77.60367,244.84797
ES_Account,Campaign 43,Adset 131,2021-10-10,17529,58.87,1,44,39.95,ES,EUR,interest,68.136138,46.238130000000005
ES_Account,Campaign 43,Adset 143,2021-10-10,24571,105.68,7,85,394.15,ES,EUR,interest,122.31403200000001,456.18920999999995
ES_Account,Campaign 43,Adset 150,2021-10-10,23654,68.62,4,69,139.25,ES,EUR,interest,79.420788,161.16795
ES_Account,Campaign 24,Adset 86,2021-10-10,21840,50.01,1,36,39.9,ES,EUR,broad,57.88157399999999,46.18026
ES_Account,Campaign 48,Adset 213,2021-10-10,63320,100.58,2,392,144.75,ES,EUR,broad,116.411292,167.53365
ES_Account,Campaign 48,Adset 155,2021-10-10,10555,50.09,2,48,89.85,ES,EUR,existing customers,57.974166000000004,103.99238999999999
ES_Account,Campaign 57,Adset 188,2021-10-11,11513,67.25,6,49,417.94,ES,EUR,interest,77.83515,483.723756
ES_Account,Campaign 57,Adset 184,2021-10-11,2929,16.43,4,10,147.28,ES,EUR,existing customers,19.016082,170.461872
ES_Account,Campaign 57,Adset 182,2021-10-11,29596,144.56,5,82,293.37,ES,EUR,broad,167.313744,339.546438
ES_Account,Campaign 57,Adset 191,2021-10-11,35020,183.16,3,119,314.31,ES,EUR,interest,211.989384,363.782394
ES_Account,Campaign 69,Adset 207,2021-10-11,33950,110.12,4,82,225.78,ES,EUR,broad,127.452888,261.317772
ES_Account,Campaign 35,Adset 114,2021-10-11,24887,97.09,4,71,144.67,ES,EUR,interest,112.371966,167.44105799999997
ES_Account,Campaign 35,Adset 120,2021-10-11,13867,56.8,2,57,129.6,ES,EUR,interest,65.74032,149.99903999999998
ES_Account,Campaign 35,Adset 113,2021-10-11,15262,55.16,3,55,204.16,ES,EUR,interest,63.842183999999996,236.294784
ES_Account,Campaign 35,Adset 118,2021-10-11,1839,7.98,2,6,85.68,ES,EUR,interest,9.236052,99.166032
ES_Account,Campaign 35,Adset 111,2021-10-11,14136,67.8,4,56,230.72,ES,EUR,interest,78.47171999999999,267.035328
ES_Account,Campaign 35,Adset 100,2021-10-11,19974,72.27,2,56,72.79,ES,EUR,broad,83.645298,84.247146
ES_Account,Campaign 43,Adset 133,2021-10-11,24289,48.22,3,28,151.42,ES,EUR,interest,55.809827999999996,175.25350799999998
ES_Account,Campaign 43,Adset 137,2021-10-11,37762,142.5,4,107,200.93,ES,EUR,interest,164.9295,232.556382
ES_Account,Campaign 43,Adset 140,2021-10-11,28957,103.07,5,77,165.02,ES,EUR,interest,119.293218,190.994148
ES_Account,Campaign 43,Adset 139,2021-10-11,12300,48.37,2,30,97.78,ES,EUR,interest,55.983438,113.17057199999999
ES_Account,Campaign 43,Adset 131,2021-10-11,15004,55.51,2,36,80.79,ES,EUR,interest,64.24727399999999,93.50634600000001
ES_Account,Campaign 43,Adset 143,2021-10-11,48716,191.83,4,117,337.12,ES,EUR,interest,222.024042,390.182688
ES_Account,Campaign 43,Adset 150,2021-10-11,3478,10.94,1,13,118.44,ES,EUR,interest,12.661956,137.082456
ES_Account,Campaign 24,Adset 86,2021-10-11,18496,47.03,2,28,266.35,ES,EUR,broad,54.432522,308.27349000000004
ES_Account,Campaign 48,Adset 213,2021-10-11,59157,122.8,6,324,356.3,ES,EUR,broad,142.12872,412.38162
ES_Account,Campaign 48,Adset 155,2021-10-11,9096,47.62,1,43,90.45,ES,EUR,existing customers,55.115387999999996,104.68683
ES_Account,Campaign 57,Adset 188,2021-10-12,9595,61.43,1,33,21.91,ES,EUR,interest,71.099082,25.358634
ES_Account,Campaign 57,Adset 182,2021-10-12,15838,92.56,5,60,454.16,ES,EUR,broad,107.128944,525.6447840000001
ES_Account,Campaign 57,Adset 191,2021-10-12,27695,199.87,7,139,450.72,ES,EUR,interest,231.329538,521.663328
ES_Account,Campaign 69,Adset 207,2021-10-12,20001,76.74,2,56,184.44,ES,EUR,broad,88.81887599999999,213.470856
ES_Account,Campaign 35,Adset 114,2021-10-12,24608,97.84,5,92,325.64,ES,EUR,interest,113.240016,376.895736
ES_Account,Campaign 35,Adset 120,2021-10-12,14194,56.17,3,59,169.8,ES,EUR,interest,65.011158,196.52652
ES_Account,Campaign 35,Adset 113,2021-10-12,14620,60.3,1,53,44.9,ES,EUR,interest,69.79122,51.967259999999996
ES_Account,Campaign 35,Adset 111,2021-10-12,13864,75.01,1,51,44.68,ES,EUR,interest,86.816574,51.712632
ES_Account,Campaign 35,Adset 100,2021-10-12,13416,47.77,3,40,148.09,ES,EUR,broad,55.288998,171.39936600000001
ES_Account,Campaign 43,Adset 152,2021-10-12,5169,19.51,1,17,71.91,ES,EUR,lookalike,22.580874,83.228634
ES_Account,Campaign 43,Adset 137,2021-10-12,35262,145.33,4,85,203.13,ES,EUR,interest,168.20494200000002,235.10266199999998
ES_Account,Campaign 43,Adset 140,2021-10-12,23208,100.01,6,61,280.75,ES,EUR,interest,115.751574,324.94005
ES_Account,Campaign 43,Adset 139,2021-10-12,13983,49.49,1,33,41.85,ES,EUR,interest,57.279726000000004,48.43719
ES_Account,Campaign 43,Adset 131,2021-10-12,14145,56.0,4,50,246.44,ES,EUR,interest,64.8144,285.229656
ES_Account,Campaign 43,Adset 143,2021-10-12,48632,194.87,5,170,255.2,ES,EUR,interest,225.542538,295.36848
ES_Account,Campaign 43,Adset 150,2021-10-12,1171,4.13,2,4,59.36,ES,EUR,interest,4.780062,68.703264
ES_Account,Campaign 24,Adset 86,2021-10-12,21902,67.23,2,45,213.95,ES,EUR,broad,77.812002,247.62572999999998
ES_Account,Campaign 48,Adset 213,2021-10-12,50575,140.01,11,234,558.74,ES,EUR,broad,162.047574,646.6856760000001
ES_Account,Campaign 48,Adset 155,2021-10-12,8939,48.77,1,36,194.85,ES,EUR,existing customers,56.446398,225.51939
ES_Account,Campaign 57,Adset 182,2021-10-13,11327,81.36,1,40,53.49,ES,EUR,broad,94.16606399999999,61.909326
ES_Account,Campaign 57,Adset 191,2021-10-13,25976,204.48,8,110,534.1,ES,EUR,interest,236.66515199999998,618.16734
ES_Account,Campaign 69,Adset 207,2021-10-13,19342,80.78,1,46,55.84,ES,EUR,broad,93.494772,64.629216
ES_Account,Campaign 35,Adset 114,2021-10-13,26619,102.91,5,67,293.09,ES,EUR,interest,119.10803399999999,339.22236599999997
ES_Account,Campaign 35,Adset 120,2021-10-13,11235,49.63,3,48,111.38,ES,EUR,interest,57.441762000000004,128.911212
ES_Account,Campaign 35,Adset 113,2021-10-13,14325,57.99,3,35,172.24,ES,EUR,interest,67.117626,199.35057600000002
ES_Account,Campaign 35,Adset 111,2021-10-13,15249,80.7,1,52,42.28,ES,EUR,interest,93.40218,48.934872
ES_Account,Campaign 35,Adset 100,2021-10-13,13281,52.25,4,43,158.32,ES,EUR,broad,60.47415,183.239568
ES_Account,Campaign 43,Adset 152,2021-10-13,6497,29.4,3,26,117.03,ES,EUR,lookalike,34.02756,135.450522
ES_Account,Campaign 43,Adset 133,2021-10-13,18028,51.49,1,36,81.48,ES,EUR,interest,59.594526,94.304952
ES_Account,Campaign 43,Adset 137,2021-10-13,30956,152.65,4,77,178.91,ES,EUR,interest,176.67711,207.070434
ES_Account,Campaign 43,Adset 140,2021-10-13,31486,150.82,5,86,464.4,ES,EUR,interest,174.559068,537.4965599999999
ES_Account,Campaign 43,Adset 139,2021-10-13,6640,27.51,1,28,39.9,ES,EUR,interest,31.840074,46.18026
ES_Account,Campaign 43,Adset 131,2021-10-13,15996,65.66,4,53,234.9,ES,EUR,interest,75.994884,271.87326
ES_Account,Campaign 43,Adset 143,2021-10-13,46314,221.29,6,170,383.6,ES,EUR,interest,256.121046,443.97864000000004
ES_Account,Campaign 24,Adset 86,2021-10-13,23222,73.73,3,39,277.27,ES,EUR,broad,85.335102,320.91229799999996
ES_Account,Campaign 48,Adset 213,2021-10-13,23122,104.13,4,98,131.47,ES,EUR,broad,120.520062,152.163378
ES_Account,Campaign 48,Adset 155,2021-10-13,7876,51.0,2,31,116.89,ES,EUR,existing customers,59.0274,135.288486
ES_Account,Campaign 57,Adset 184,2021-10-14,1300,10.12,2,8,95.92,ES,EUR,existing customers,11.712888,111.017808
